"Sun Apr 06 11:36:43 CEST 2019";"@とび森＆ドラクエ＠相互フォロー";"";"【GTAⅤオンライン】１時間８００万ドルほど稼ぐ方法";"GTAV";"日本語版パッチ2.01、パッチ1.4で可能(グリッチ、バグ、裏技、チート)";"http://t.co/iW7fx3WXHQ";"#GTA5"
"Sun Apr 06 11:36:05 CEST 2019";"@かず";"";"翔太、終ったん？";"(";"#GTA5";"延長コインたのむ";"http://t.co/RiE2HdlSnW";")"
"Sun Apr 06 11:35:33 CEST 2019";"@Abdullah";"";"GTA";"to";"Field";"Crimean";"Prosecutor";"General";"Natalia";"Poklonskaya";"as";"Main";"Character";"#ChappairMoments";"http://t.co/8ku7BcZJdf";"via";"@IBTimesUK";"#gta5"
"Sun Apr 06 11:34:31 CEST 2019";"@アンシェント◉新垣";"";"バザードで賞金首狩ったら、リスポーンして近くに寄ってきて敬礼してたからヘリ近くに降ろしたら撃たれた…。そしてバザード奪ってミサイル撃ってきたので正面回って運転席狙い撃っておしまい。弱いっ。";"#gta5";"#GTAオンライン"
"Sun Apr 06 11:30:37 CEST 2019";"@かず";"";"きたで";"(";"#GTA5";"キャス";"http://t.co/RiE2HdlSnW";")"
"Sun Apr 06 11:30:22 CEST 2019";"@翔太";"";"フォロー通知よろよろよろ";"http://t.co/gcmjeZijA6";"#GTA5"
"Sun Apr 06 11:27:04 CEST 2019";"@Ryan - IDGAF";"";"A";"lil";"late";"night";"gaming";"at";"the";"station.";"#gta5";"http://t.co/ZvyzGerMNs"
"Sun Apr 06 11:23:59 CEST 2019";"@Abhinav sharma";"";"#Gta5";"#GtaSeries";"#Ps3";"#GrandTheftAuto";"#Game";"http://t.co/9e7ZBfp8AN"
"Sun Apr 06 11:16:47 CEST 2019";"@こーたそ";"";"GTA5";"グラセフ5";"やってます！フレンド欲しいです！誰か一緒にしませんか？っていうかしましょう！w";"";"やってくださる方はリプおねがいします〜！当方同性愛者です、偏見のある方はご遠慮願います。";"#gta5";"#GTA5"
"Sun Apr 06 11:12:30 CEST 2019";"@あーたんまん。";"";"♡定期♡";"げーむいっしょにしませんか！！！#COD";"#BO2";"#グラセフ";"#GTA5"
